symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TNTELE,TNTELEEQN,8.85,10.6,10.6,1.75,19.77,10849,114999,26.0,7.81
LPDC,LPDCEQN,6.97,8.29,8.29,1.32,18.94,62372,517063,10.16,5.23
MODIS,MODISEQN,302.35,358.0,358.0,55.65,18.41,3455,1236890,409.0,276.0
UNITEDPOLY,UNITEDPOLYEQN,26.75,31.4,31.4,4.65,17.38,2893,90840,51.16,14.5
MFML,MFMLEQN,22.69,26.47,26.47,3.78,16.66,200,5294,36.99,19.66
FINKURVE,FINKURVEEQN,61.81,72.0,72.0,10.19,16.49,22196,1598112,134.9,48.02
PAVNAIND,PAVNAINDEQN,17.27,20.1,20.1,2.83,16.39,4981,100118,46.96,14.11
ANTGRAPHIC,ANTGRAPHICEQN,0.81,0.94,0.94,0.13,16.05,15205,14292,1.62,0.64
KRITIKA,KRITIKAEQN,5.44,6.31,6.31,0.87,15.99,19479,122912,11.22,4.5
PRATHAM,PRATHAMSMN,137.35,159.0,159.0,21.65,15.76,400,63600,216.8,102.55
SUPERSPIN,SUPERSPINEQN,4.57,5.29,5.29,0.72,15.75,2800,14812,12.18,3.79
SUVIDHAA,SUVIDHAAEQN,2.59,2.98,2.98,0.39,15.06,1530,4559,6.57,2.21
LATTEYS,LATTEYSEQN,19.54,22.38,22.38,2.84,14.53,3376,75554,37.0,15.79
GGBL,GGBLSMN,249.55,285.0,285.0,35.45,14.21,12600,3591000,555.0,215.0
SEPC,SEPCEQN,5.85,6.64,6.64,0.79,13.5,987333,6555891,15.8,4.65
HISARMETAL,HISARMETALEQN,143.33,162.0,162.0,18.67,13.03,5000,810000,224.1,124.99
SETL,SETLEQN,126.67,143.12,143.12,16.45,12.99,18976,2715845,203.95,104.56
CHAMUNDA,CHAMUNDASMN,42.45,47.8,47.8,5.35,12.6,3000,143400,59.0,38.5
RAMAPHO,RAMAPHOEQN,120.01,135.0,135.0,14.99,12.49,12000,1620000,217.19,81.0
SARVESHWAR,SARVESHWAREQN,3.48,3.91,3.91,0.43,12.36,70815,276886,9.0,2.5
NDRAUTO,NDRAUTOEQN,667.7,749.0,749.0,81.3,12.18,1188,889812,1220.0,572.85
IVC,IVCEQN,6.99,7.84,7.84,0.85,12.16,51115,400741,10.53,6.02
UMAEXPORTS,UMAEXPORTSEQN,25.88,28.99,28.99,3.11,12.02,8876,257315,96.8,18.12
KELLTONTEC,KELLTONTECEQN,15.1,16.9,16.9,1.8,11.92,150474,2543010,33.15,13.0
ALKALI,ALKALIEQN,62.52,69.97,69.97,7.45,11.92,7533,527084,117.79,46.8
WOMANCART,WOMANCARTSMN,176.0,196.95,196.95,20.95,11.9,2000,393900,358.0,132.6
ACCURACY,ACCURACYEQN,4.89,5.47,5.47,0.58,11.86,32267,176500,9.61,3.4
NEPHROCARE,NEPHROCARESMN,62.75,70.0,70.0,7.25,11.55,1600,112000,183.0,50.05
DELTIC,DELTICSMN,34.55,38.5,38.5,3.95,11.43,1000,38500,83.95,28.05
UNIINFO,UNIINFOEQN,11.13,12.4,12.4,1.27,11.41,495,6138,22.9,9.36
LAGNAM,LAGNAMEQN,62.99,70.0,70.0,7.01,11.13,52,3640,138.1,58.6
FLYSBS,FLYSBSSMN,423.6,470.0,470.0,46.4,10.95,1200,564000,790.0,355.25
INFOMEDIA,INFOMEDIAEQN,5.4,5.99,5.99,0.59,10.93,50,299,9.89,4.5
VIVIANA,VIVIANASMN,721.65,799.0,799.0,77.35,10.72,1400,1118600,1162.5,476.38
SYNCOMF,SYNCOMFEQN,12.25,13.53,13.53,1.28,10.45,52152,705616,23.49,10.21
GANDHAR,GANDHAREQN,126.86,140.0,140.0,13.14,10.36,14783,2069620,184.42,115.0
VIKASECO,VIKASECOEQN,1.36,1.5,1.5,0.14,10.29,110379,165568,2.78,0.99
RULKA,RULKASMN,83.0,91.5,91.5,8.5,10.24,300,27450,196.95,72.95
SPCL,SPCLSMN,73.55,81.0,81.0,7.45,10.13,600,48600,139.2,59.0
HALDER,HALDEREQN,243.5,267.85,267.85,24.35,10.0,5,1339,294.0,235.7
DSFCL,DSFCLEQN,21.73,23.9,23.9,2.17,9.99,2453,58626,52.5,17.28
HBSL,HBSLEQN,50.29,55.31,55.31,5.02,9.98,200,11062,137.0,42.63
