symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SSFL,SSFLSMN,176.35,195.0,195.0,18.65,10.58,500,97500,368.9,138.0
TTL-RE,TTL-REBEN,0.44,0.48,0.48,0.04,9.09,4330,2078,2.1,0.44
POCL,POCLEQN,948.5,1025.9,1025.9,77.4,8.16,27865,28586703,1190.0,487.5
WORTH,WORTHEQN,172.83,186.0,186.0,13.17,7.62,25256,4697616,190.47,112.01
SENORES,SENORESEQN,608.95,649.0,649.0,40.05,6.58,42380,27504620,665.0,435.25
INFOBEAN,INFOBEANEQN,538.25,569.0,569.0,30.75,5.71,29532,16803708,538.25,270.55
KHANDSE,KHANDSEEQN,26.88,28.26,28.26,1.38,5.13,1,28,36.78,19.23
PHANTOMFX,PHANTOMFXSTN,289.25,303.7,303.7,14.45,5.0,7200,2186640,424.0,165.0
AKI,AKIBEN,11.4,11.97,11.97,0.57,5.0,1738,20803,25.68,6.63
ORBTEXP,ORBTEXPBEN,224.57,235.79,235.79,11.22,5.0,834,196648,306.29,138.7
BANKA,BANKAEQN,92.02,96.62,96.62,4.6,5.0,558,53913,143.9,56.99
NIRMAN,NIRMANSMN,176.45,185.25,185.25,8.8,4.99,19500,3612375,484.4,145.35
SMARTEN,SMARTENSTN,143.3,150.45,150.45,7.15,4.99,9600,1444320,152.8,129.85
BLUECOAST,BLUECOASTBEN,35.91,37.7,37.7,1.79,4.98,100,3770,50.47,8.68
MODTHREAD,MODTHREADEQN,49.36,51.82,51.82,2.46,4.98,229,11866,69.43,31.35
SVPGLOB,SVPGLOBEQN,3.85,4.04,4.04,0.19,4.94,10401,42020,7.99,2.37
FALCONTECH,FALCONTECHSTN,16.6,17.4,17.4,0.8,4.82,9600,167040,70.95,14.85
PARIN,PARINSMN,364.9,382.0,382.0,17.1,4.69,500,191000,410.95,215.0
MANCREDIT,MANCREDITEQN,193.92,203.0,203.0,9.08,4.68,2000,406000,215.75,126.1
VOLERCAR,VOLERCARSMN,162.25,169.5,169.5,7.25,4.47,1600,271200,162.6,77.4
SPIC,SPICEQN,88.36,92.3,92.3,3.94,4.46,71421,6592158,96.63,66.22
LATTEYS,LATTEYSEQN,21.99,22.97,22.97,0.98,4.46,25,574,48.63,16.0
ASPINWALL,ASPINWALLEQN,301.85,315.0,315.0,13.15,4.36,1378,434070,345.9,220.35
C2C,C2CSTN,631.75,659.0,659.0,27.25,4.31,600,395400,954.0,250.15
TREEHOUSE,TREEHOUSEBEN,7.0,7.3,7.3,0.3,4.29,4,29,26.1,6.9
MUKANDLTD,MUKANDLTDEQN,135.75,141.49,141.49,5.74,4.23,6279,888415,188.2,84.4
SUVIDHAA,SUVIDHAABEN,4.88,5.08,5.08,0.2,4.1,75251,382275,7.87,3.4
MYMUDRA,MYMUDRASMN,78.8,82.0,82.0,3.2,4.06,1200,98400,130.05,53.0
DIGIDRIVE,DIGIDRIVEEQN,30.66,31.88,31.88,1.22,3.98,2,63,54.5,25.25
PRUDMOULI,PRUDMOULIEQN,45.69,47.5,47.5,1.81,3.96,1,47,75.84,19.01
