symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
RAPIDFLEET,RAPIDFLEETSMN,201.6,234.0,234.0,32.4,16.07,600,140400,215.0,158.0
STLSTRINF,STLSTRINFEQN,19.61,22.0,22.0,2.39,12.19,100,2200,22.78,14.59
SUMIT,SUMITEQN,50.92,57.0,57.0,6.08,11.94,6,342,104.0,31.74
ODYCORP,ODYCORPEQN,7.29,8.0,8.0,0.71,9.74,1,8,8.1,5.71
DNAMEDIA,DNAMEDIAEQN,2.54,2.78,2.78,0.24,9.45,16,44,5.44,2.28
SHAH,SHAHEQN,3.99,4.36,4.36,0.37,9.27,423037,1844441,5.82,3.08
NITCO,NITCOEQN,96.28,103.49,103.49,7.21,7.49,66586,6890985,126.38,64.0
SHILGRAVQ,SHILGRAVQEQN,164.38,175.0,175.0,10.62,6.46,1,175,179.7,157.8
S&SPOWER,S&SPOWEREQN,328.7,349.65,349.65,20.95,6.37,715,249999,468.9,193.5
EASTWEST,EASTWESTEQN,2.44,2.59,2.59,0.15,6.15,50,129,2.52,2.23
MMEL,MMELSMN,25.4,26.95,26.95,1.55,6.1,2000,53900,75.75,20.0
SAMBHAAV,SAMBHAAVEQN,6.3,6.68,6.68,0.38,6.03,11,73,11.53,5.07
WOMANCART,WOMANCARTSMN,126.2,133.75,133.75,7.55,5.98,800,107000,358.0,88.0
RETAIL,RETAILEQN,17.0,18.0,18.0,1.0,5.88,2,36,43.79,15.81
UMESLTD,UMESLTDEQN,5.85,6.19,6.19,0.34,5.81,1,6,7.14,3.88
RAMBHAJO,RAMBHAJOEQN,212.89,225.19,225.19,12.3,5.78,106535,23990616,222.0,161.6
QUINT,QUINTEQN,40.51,42.79,42.79,2.28,5.63,150,6418,47.69,33.45
RADIOCITY,RADIOCITYEQN,6.53,6.88,6.88,0.35,5.36,11,75,9.25,4.5
SANWARIA,SANWARIABZN,0.19,0.2,0.2,0.01,5.26,1339,267,0.39,0.18
FMNL,FMNLEQN,9.2,9.66,9.66,0.46,5.0,9340,90224,14.35,6.74
CALSOFT,CALSOFTEQN,29.21,30.67,30.67,1.46,5.0,15242,467472,29.89,10.9
LEXUS,LEXUSEQN,13.8,14.49,14.49,0.69,5.0,9,130,39.25,12.74
SILKFLEX,SILKFLEXSMN,220.5,231.5,231.5,11.0,4.99,1000,231500,232.5,76.0
BODALCHEM,BODALCHEMBEN,82.91,87.05,87.05,4.14,4.99,155389,13526612,82.91,42.81
KANCHI,KANCHIEQN,373.65,392.3,392.3,18.65,4.99,121,47468,463.35,334.7
SIGMAADV,SIGMAADVEQN,659.75,692.7,692.7,32.95,4.99,11506,7970206,721.5,126.73
OWAIS,OWAISSTN,64.2,67.4,67.4,3.2,4.98,500,33700,580.0,58.1
PENINLAND,PENINLANDBEN,16.27,17.08,17.08,0.81,4.98,80540,1375623,37.98,13.82
ROLLT,ROLLTBEN,3.82,4.01,4.01,0.19,4.97,141615,567876,3.82,1.02
EBIX,EBIXEQN,20.72,21.75,21.75,1.03,4.97,1976,42978,20.72,16.03
GSMFOILS,GSMFOILSSMN,96.85,101.65,101.65,4.8,4.96,116500,11842225,293.85,79.7
VITAL,VITALBEN,53.78,56.45,56.45,2.67,4.96,100,5645,69.4,35.4
GIRIRAJ,GIRIRAJSMN,87.65,92.0,92.0,4.35,4.96,250,23000,378.0,52.3
VALIANTLAB,VALIANTLABEQN,100.52,105.5,105.5,4.98,4.95,70474,7435007,100.52,49.51
VIGOR,VIGORSTN,98.95,103.85,103.85,4.9,4.95,1600,166160,114.4,44.75
SIMBHALS,SIMBHALSBZN,8.69,9.12,9.12,0.43,4.95,3272,29840,15.99,6.47
VCL,VCLBEN,2.23,2.34,2.34,0.11,4.93,97620,228430,2.66,0.87
RNBDENIMS,RNBDENIMSEQN,8.11,8.51,8.51,0.4,4.93,16694,142065,67.67,7.72
DHRUV,DHRUVEQN,23.24,24.38,24.38,1.14,4.91,5,121,68.95,22.02
HVAX,HVAXSMN,672.0,705.0,705.0,33.0,4.91,300,211500,1007.0,585.2
CYBERMEDIA,CYBERMEDIAEQN,17.54,18.4,18.4,0.86,4.9,1,18,22.81,11.3
SHRIAHIMSA,SHRIAHIMSASTN,435.75,457.0,457.0,21.25,4.88,3000,1371000,455.0,205.05
JAIBALAJI,JAIBALAJIEQN,65.52,68.7,68.7,3.18,4.85,25020,1718874,108.0,53.65
KONSTELEC,KONSTELECSTN,55.85,58.55,58.55,2.7,4.83,5000,292750,75.65,28.0
