symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KESORAMIND,KESORAMINDEQN,5.45,6.54,6.54,1.09,20.0,232624,1521360,235.98,2.84
BOHRAIND,BOHRAINDEQN,19.0,20.89,20.89,1.89,9.95,5,104,39.29,15.42
ORTINGLOBE,ORTINGLOBEEQN,14.49,15.93,15.93,1.44,9.94,3156,50275,20.0,9.64
NIRAJISPAT,NIRAJISPATEQN,208.73,226.99,226.99,18.26,8.75,6,1361,612.5,199.4
DELTAMAGNT,DELTAMAGNTEQN,70.31,75.99,75.99,5.68,8.08,50,3799,135.0,55.01
ARVEE,ARVEEEQN,164.62,176.99,176.99,12.37,7.51,323,57167,232.99,126.54
EFFWA,EFFWASMN,246.65,260.5,260.5,13.85,5.62,5200,1354600,272.95,147.55
HEADSUP,HEADSUPEQN,9.12,9.59,9.59,0.47,5.15,18,172,14.48,8.66
NIRMAN,NIRMANSMN,71.05,74.6,74.6,3.55,5.0,900,67140,456.0,51.5
VCL,VCLBEN,2.2,2.31,2.31,0.11,5.0,32204,74391,2.2,0.6
STALLION,STALLIONBEN,176.12,184.92,184.92,8.8,5.0,52002,9616209,423.8,60.0
SCML,SCMLSTN,146.0,153.3,153.3,7.3,5.0,7000,1073100,152.3,68.05
SILLYMONKS,SILLYMONKSBEN,23.67,24.85,24.85,1.18,4.99,1300,32305,28.45,13.45
JPASSOCIAT,JPASSOCIATBEN,3.81,4.0,4.0,0.19,4.99,138792,555168,7.57,2.56
AAATECH,AAATECHBEN,95.21,99.95,99.95,4.74,4.98,700,69965,136.0,66.0
LRRPL,LRRPLSMN,77.35,81.2,81.2,3.85,4.98,1500,121800,102.0,48.6
VHLTD,VHLTDBEN,124.67,130.85,130.85,6.18,4.96,36,4710,134.45,93.05
NIKITA,NIKITASTN,136.3,143.0,143.0,6.7,4.92,1200,171600,155.0,77.15
UEL,UELBEN,143.01,150.0,150.0,6.99,4.89,97,14550,143.01,72.27
MARINETRAN,MARINETRANSMN,16.35,17.15,17.15,0.8,4.89,4000,68600,34.0,13.3
GURUNANAK,GURUNANAKSMN,38.15,40.0,40.0,1.85,4.85,1600,64000,60.0,27.0
SMCGLOBAL,SMCGLOBALEQN,73.48,77.0,77.0,3.52,4.79,145683,11217591,80.0,50.5
ANKITMETAL,ANKITMETALBZN,1.76,1.84,1.84,0.08,4.55,59,108,4.99,1.55
ONELIFECAP,ONELIFECAPBEN,14.15,14.75,14.75,0.6,4.24,1,14,20.96,9.08
DOLPHIN,DOLPHINEQN,355.4,370.0,370.0,14.6,4.11,1,370,608.0,201.0
SHRIPISTON,SHRIPISTONEQN,2625.1,2728.0,2728.0,102.9,3.92,5851,15961528,2785.0,1662.55
LPDC,LPDCEQN,7.18,7.46,7.46,0.28,3.9,200,1492,15.3,6.1
KOTYARK,KOTYARKSMN,243.65,253.0,253.0,9.35,3.84,500,126500,1075.0,202.4
RHL,RHLEQN,211.89,220.0,220.0,8.11,3.83,1,220,314.0,191.5
DIACABS,DIACABSEQN,143.21,148.65,148.65,5.44,3.8,65257,9700453,183.5,81.5
IL&FSTRANS,IL&FSTRANSBZN,2.65,2.75,2.75,0.1,3.77,3241,8912,7.12,2.6
TGL,TGLSTN,59.75,62.0,62.0,2.25,3.77,13400,830800,660.0,38.5
NRL,NRLEQN,59.76,61.99,61.99,2.23,3.73,30,1859,120.0,52.7
ARSHIYA,ARSHIYABZN,1.43,1.48,1.48,0.05,3.5,10001,14801,4.29,1.19
OILCOUNTUB,OILCOUNTUBEQN,65.71,68.0,68.0,2.29,3.49,1,68,100.66,59.29
SALSTEEL,SALSTEELBEN,35.13,36.35,36.35,1.22,3.47,212,7706,44.23,14.37
XTGLOBAL,XTGLOBALEQN,35.27,36.45,36.45,1.18,3.35,1,36,52.37,28.65
VALIANTORG,VALIANTORGEQN,268.1,277.0,277.0,8.9,3.32,107,29639,507.8,227.05
LLOYDSENGG,LLOYDSENGGEQN,50.16,51.8,51.8,1.64,3.27,50892,2636205,84.27,44.54
DIGIDRIVE,DIGIDRIVEEQN,27.43,28.3,28.3,0.87,3.17,200,5660,52.1,25.25
SONUINFRA,SONUINFRASMN,87.0,89.7,89.7,2.7,3.1,1500,134550,145.0,58.0
CEREBRAINT,CEREBRAINTBZN,6.78,6.99,6.99,0.21,3.1,4,27,11.9,3.99
KRITINUT,KRITINUTEQN,74.14,76.43,76.43,2.29,3.09,10,764,154.99,73.81
SHANTI,SHANTIEQN,9.18,9.45,9.45,0.27,2.94,500,4725,23.87,8.36
BAJAJINDEF,BAJAJINDEFEQN,314.75,323.95,323.95,9.2,2.92,10,3239,580.25,199.24
DAMODARIND,DAMODARINDEQN,32.16,33.1,33.1,0.94,2.92,10,331,47.15,28.0
TGBHOTELS,TGBHOTELSEQN,9.96,10.25,10.25,0.29,2.91,20,205,15.91,9.05
ROLTA,ROLTABZN,1.73,1.78,1.78,0.05,2.89,3,5,4.29,1.7
TOUCHWOOD,TOUCHWOODEQN,103.53,106.49,106.49,2.96,2.86,25,2662,176.38,74.0
DNAMEDIA,DNAMEDIAEQN,4.03,4.14,4.14,0.11,2.73,28,115,7.17,3.9
LEXUS,LEXUSEQN,27.2,27.94,27.94,0.74,2.72,10,279,50.4,25.1
FILATFASH,FILATFASHEQN,0.37,0.38,0.38,0.01,2.7,346885,131816,1.02,0.35
JITFINFRA,JITFINFRABEN,289.9,297.7,297.7,7.8,2.69,7,2083,827.0,252.0
EMMIL,EMMILSMN,187.0,192.0,192.0,5.0,2.67,250,48000,359.4,162.1
RAMANEWS,RAMANEWSEQN,29.99,30.79,30.79,0.8,2.67,33,1016,44.78,14.5
VIKRAMSOLR,VIKRAMSOLREQN,251.25,257.95,257.95,6.7,2.67,35311,9108472,407.95,246.95
ANMOL,ANMOLEQN,13.64,14.0,14.0,0.36,2.64,113,1582,30.24,12.9
MAZDA,MAZDAEQN,239.09,245.4,245.4,6.31,2.64,500,122700,428.88,205.0
SHAH,SHAHEQN,4.57,4.69,4.69,0.12,2.63,26451,124055,5.18,2.8
SPARC,SPARCEQN,152.1,156.0,156.0,3.9,2.56,66705,10405980,241.0,109.3
PRUDMOULI,PRUDMOULIEQN,24.81,25.44,25.44,0.63,2.54,31,788,71.87,21.39
ATAM,ATAMEQN,82.86,84.95,84.95,2.09,2.52,312,26504,151.0,76.98
JOCIL,JOCILEQN,154.02,157.87,157.87,3.85,2.5,1,157,213.75,132.02
FMNL,FMNLEQN,9.62,9.86,9.86,0.24,2.49,51,502,28.17,8.95
DELTACORP,DELTACORPEQN,68.3,70.0,70.0,1.7,2.49,46542,3257940,131.45,65.8
TEXMOPIPES,TEXMOPIPESEQN,49.91,51.14,51.14,1.23,2.46,42,2147,72.0,44.5
VGL,VGLEQN,149.71,153.4,153.4,3.69,2.46,6,920,196.95,81.65
AMNPLST,AMNPLSTEQN,189.37,194.0,194.0,4.63,2.44,30,5820,349.0,186.16
SAMBHAAV,SAMBHAAVBEN,9.89,10.13,10.13,0.24,2.43,61,617,11.53,5.0
ALIVUS,ALIVUSEQN,872.05,892.9,892.9,20.85,2.39,2263,2020632,1251.0,850.0
GLOBALVECT,GLOBALVECTEQN,199.25,204.0,204.0,4.75,2.38,2,408,340.0,181.31
KRIDHANINF,KRIDHANINFEQN,3.81,3.9,3.9,0.09,2.36,10008,39031,8.77,3.03
BTML,BTMLEQN,8.19,8.38,8.38,0.19,2.32,20,167,13.41,7.11
VARDMNPOLY,VARDMNPOLYEQN,6.5,6.65,6.65,0.15,2.31,21,139,15.39,6.46
ICDSLTD,ICDSLTDEQN,43.25,44.25,44.25,1.0,2.31,10,442,76.0,37.13
FINKURVE,FINKURVEEQN,103.03,105.4,105.4,2.37,2.3,102,10750,134.9,102.0
CAPTRUST,CAPTRUSTEQN,11.33,11.59,11.59,0.26,2.29,205,2375,83.04,11.08
RATNAVEER,RATNAVEEREQN,160.17,163.8,163.8,3.63,2.27,16299,2669776,255.4,115.99
VARDHACRLC,VARDHACRLCEQN,38.0,38.86,38.86,0.86,2.26,806,31321,59.8,36.53
NIPPOBATRY,NIPPOBATRYEQN,422.45,432.0,432.0,9.55,2.26,23,9936,609.0,388.1
OMAXAUTO,OMAXAUTOEQN,87.73,89.7,89.7,1.97,2.25,7,627,165.8,77.55
AVONMORE,AVONMOREEQN,17.11,17.49,17.49,0.38,2.22,10,174,29.95,14.18
EQUIPPP,EQUIPPPBEN,20.94,21.4,21.4,0.46,2.2,455,9737,27.0,16.15
NINSYS,NINSYSEQN,405.1,413.9,413.9,8.8,2.17,1,413,642.25,386.0
HTMEDIA,HTMEDIAEQN,23.31,23.81,23.81,0.5,2.15,1,23,28.64,15.1
GANGAFORGE,GANGAFORGEEQN,2.82,2.88,2.88,0.06,2.13,553,1592,7.8,2.7
ZENITHEXPO,ZENITHEXPOEQN,228.15,233.0,233.0,4.85,2.13,100,23300,360.7,193.0
BLUSPRING,BLUSPRINGEQN,68.27,69.7,69.7,1.43,2.09,100,6970,100.88,67.06
FEL,FELBZN,0.48,0.49,0.49,0.01,2.08,3323,1628,0.79,0.34
PATINTLOG,PATINTLOGEQN,13.97,14.26,14.26,0.29,2.08,1675,23885,25.4,12.9
INFLUX,INFLUXSTN,242.05,247.0,247.0,4.95,2.05,1800,444600,242.05,120.0
SUPREME,SUPREMEEQN,80.37,82.0,82.0,1.63,2.03,37,3034,116.5,69.11
DMCC,DMCCEQN,261.5,266.8,266.8,5.3,2.03,3,800,452.7,246.0
BRNL,BRNLEQN,23.6,24.08,24.08,0.48,2.03,133,3202,53.43,17.4
HMT,HMTBZN,48.42,49.4,49.4,0.98,2.02,5,247,79.8,45.0
GATECHDVR,GATECHDVREQN,0.5,0.51,0.51,0.01,2.0,22965,11712,1.16,0.42
PILITA,PILITAEQN,11.05,11.27,11.27,0.22,1.99,12,135,20.64,9.71
21STCENMGM,21STCENMGMEQN,41.39,42.21,42.21,0.82,1.98,10,422,101.71,36.03
JYOTIGLOBL,JYOTIGLOBLSMN,51.0,52.0,52.0,1.0,1.96,2000,104000,77.75,49.0
DBSTOCKBRO,DBSTOCKBROEQN,25.0,25.49,25.49,0.49,1.96,11,280,52.0,24.32
GULFPETRO,GULFPETROEQN,35.75,36.45,36.45,0.7,1.96,4277,155896,64.49,35.0
URAVIDEF,URAVIDEFEQN,175.57,179.0,179.0,3.43,1.95,1,179,584.0,175.0
NIRAJ,NIRAJEQN,36.3,37.0,37.0,0.7,1.93,1928,71336,72.37,27.2
RPPL,RPPLEQN,18.14,18.49,18.49,0.35,1.93,152,2810,40.5,17.47
AURIGROW,AURIGROWEQN,0.53,0.54,0.54,0.01,1.89,37159,20065,1.41,0.45
HMVL,HMVLEQN,64.78,66.0,66.0,1.22,1.88,1,66,103.4,63.86
SUTLEJTEX,SUTLEJTEXEQN,34.04,34.68,34.68,0.64,1.88,10,346,77.85,32.5
BSL,BSLEQN,171.67,174.89,174.89,3.22,1.88,102,17838,331.85,127.3
SEAMECLTD,SEAMECLTDEQN,971.75,989.8,989.8,18.05,1.86,1133,1121443,1259.9,752.55
TPHQ,TPHQEQN,0.54,0.55,0.55,0.01,1.85,29469,16207,2.79,0.52
NITIRAJ,NITIRAJEQN,184.61,188.0,188.0,3.39,1.84,1,188,421.6,177.35
SIL,SILEQN,16.5,16.8,16.8,0.3,1.82,137,2301,31.0,15.85
ITCHOTELS,ITCHOTELSEQN,207.72,211.5,211.5,3.78,1.82,221007,46742980,261.62,155.1
E2E,E2EEQN,2204.6,2244.5,2244.5,39.9,1.81,229,513990,4473.0,1710.05
