symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
AMCL,AMCLSMN,246.7,279.8,279.8,33.1,13.42,8800,2462240,246.7,161.7
KCK,KCKSMN,37.05,40.9,40.9,3.85,10.39,25000,1022500,70.55,28.15
SAHAJSOLAR,SAHAJSOLARSMN,228.3,250.0,250.0,21.7,9.51,8400,2100000,328.7,150.0
VARDMNPOLY,VARDMNPOLYEQN,8.6,9.39,9.39,0.79,9.19,50289,472213,15.39,8.31
DIGIDRIVE,DIGIDRIVEEQN,30.66,33.39,33.39,2.73,8.9,2,66,52.1,25.25
LATTEYS,LATTEYSEQN,19.74,21.4,21.4,1.66,8.41,274,5863,48.63,16.0
BILVYAPAR,BILVYAPAREQN,12.97,13.88,13.88,0.91,7.02,15,208,23.11,9.17
VASCONEQ,VASCONEQEQN,57.88,61.88,61.88,4.0,6.91,41858,2590173,65.9,31.98
REDTAPE,REDTAPEEQN,146.49,156.5,156.5,10.01,6.83,17123,2679749,245.0,119.51
NAHARINDUS,NAHARINDUSEQN,114.25,122.0,122.0,7.75,6.78,36,4392,160.9,88.8
VIVIDHA,VIVIDHAEQN,0.76,0.81,0.81,0.05,6.58,20585,16673,1.34,0.6
PRABHA,PRABHAEQN,216.01,229.89,229.89,13.88,6.43,2905,667830,315.9,155.04
SUMIT,SUMITEQN,86.31,91.7,91.7,5.39,6.24,5,458,157.0,75.23
OCCLLTD,OCCLLTDEQN,128.82,136.8,136.8,7.98,6.19,350,47880,159.42,63.63
TOTAL,TOTALEQN,71.57,76.0,76.0,4.43,6.19,31,2356,93.58,61.99
AAKASH,AAKASHEQN,9.69,10.29,10.29,0.6,6.19,1102,11339,13.79,7.06
NAHARPOLY,NAHARPOLYEQN,288.25,304.95,304.95,16.7,5.79,11,3354,389.95,176.42
LAGNAM,LAGNAMEQN,83.43,88.0,88.0,4.57,5.48,2,176,148.87,81.0
DICIND,DICINDEQN,523.45,551.95,551.95,28.5,5.44,1,551,839.9,512.05
TEMBO,TEMBOEQN,564.5,594.95,594.95,30.45,5.39,225,133863,905.0,386.0
GINNIFILA,GINNIFILABEN,46.0,48.3,48.3,2.3,5.0,20464,988411,57.8,19.01
TRANSWIND,TRANSWINDSMN,14.0,14.7,14.7,0.7,5.0,4000,58800,28.4,12.7
GTECJAINX,GTECJAINXEQN,26.0,27.3,27.3,1.3,5.0,1,27,63.2,19.71
