symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TEXRAIL,TEXRAILEQN,105.71,115.0,115.0,9.29,8.79,260752,29986480,189.0,78.05
FMNL,FMNLEQN,9.67,10.49,10.49,0.82,8.48,103,1080,19.1,6.74
KEEPLEARN,KEEPLEARNEQN,1.94,2.1,2.1,0.16,8.25,51,107,4.09,1.54
HEMIPROP,HEMIPROPEQN,149.09,160.53,160.53,11.44,7.67,136965,21986991,190.69,111.2
NEULANDLAB,NEULANDLABEQN,17003.0,18305.0,18305.0,1302.0,7.66,11961,218946105,19747.0,10578.0
ASTAR,ASTAREQN,663.65,710.0,710.0,46.35,6.98,1,710,719.95,555.05
UEL,UELEQN,144.07,154.0,154.0,9.93,6.89,2,308,220.0,83.55
DAMODARIND,DAMODARINDEQN,29.94,32.0,32.0,2.06,6.88,101,3232,41.49,20.0
TEXINFRA,TEXINFRAEQN,99.66,105.85,105.85,6.19,6.21,11210,1186578,112.45,82.5
IIFL,IIFLEQN,445.7,473.0,473.0,27.3,6.13,116654,55177342,675.0,383.0
TECILCHEM,TECILCHEMEQN,11.98,12.7,12.7,0.72,6.01,9,114,32.6,10.6
KROSS,KROSSEQN,203.08,215.0,215.0,11.92,5.87,30933,6650595,237.6,150.52
MENNPIS,MENNPISEQN,57.62,60.87,60.87,3.25,5.64,35,2130,62.45,55.03
GTLINFRA,GTLINFRAEQN,1.28,1.35,1.35,0.07,5.47,2741331,3700796,2.17,0.96
MERCANTILE,MERCANTILEEQN,27.53,28.99,28.99,1.46,5.3,4,115,31.9,19.0
FOSECOIND,FOSECOINDEQN,4803.8,5050.0,5050.0,246.2,5.13,142,717100,6846.0,3900.1
SEMAC,SEMACEQN,373.0,391.65,391.65,18.65,5.0,1105,432773,568.9,205.0
ABMINTLLTD,ABMINTLLTDBEN,39.6,41.58,41.58,1.98,5.0,11,457,78.21,34.0
AHLWEST,AHLWESTBEN,508.75,534.15,534.15,25.4,4.99,121,64632,508.75,137.0
CALSOFT,CALSOFTBEN,26.51,27.83,27.83,1.32,4.98,102644,2856582,26.51,9.96
UNIHEALTH,UNIHEALTHSTN,438.35,460.1,460.1,21.75,4.96,500,230050,529.8,133.65
GOLDENTOBC,GOLDENTOBCBZN,26.68,28.0,28.0,1.32,4.95,17,476,38.5,20.34
TRU,TRUEQN,6.33,6.64,6.64,0.31,4.9,178,1181,20.84,4.55
AAKASH,AAKASHBEN,8.39,8.8,8.8,0.41,4.89,30511,268496,13.79,7.06
ANKITMETAL,ANKITMETALBZN,1.64,1.72,1.72,0.08,4.88,222,381,2.54,1.29
TAALTECH,TAALTECHEQN,2851.7,2990.0,2990.0,138.3,4.85,1,2990,3100.0,2850.0
WEALTH,WEALTHEQN,905.2,949.0,949.0,43.8,4.84,2,1898,1410.0,774.95
ARTNIRMAN,ARTNIRMANBEN,39.92,41.8,41.8,1.88,4.71,1,41,72.5,29.39
SIGIND,SIGINDEQN,49.16,51.4,51.4,2.24,4.56,200,10280,81.0,40.66
SUVIDHAA,SUVIDHAABEN,2.85,2.98,2.98,0.13,4.56,15000,44700,6.57,2.21
PATINTLOG,PATINTLOGEQN,11.96,12.5,12.5,0.54,4.52,13808,172600,18.51,8.01
JINDALPHOT,JINDALPHOTEQN,1041.6,1088.0,1088.0,46.4,4.45,3,3264,1616.6,796.0
BUTTERFLY,BUTTERFLYEQN,708.6,740.0,740.0,31.4,4.43,10061,7445140,829.9,565.8
RHFL,RHFLBZN,2.28,2.38,2.38,0.1,4.39,8732,20782,7.78,1.82
KHAITANLTD,KHAITANLTDBEN,144.62,150.96,150.96,6.34,4.38,730,110200,167.5,84.01
SANWARIA,SANWARIABZN,0.23,0.24,0.24,0.01,4.35,3069,736,0.41,0.19
STOVEKRAFT,STOVEKRAFTEQN,563.45,587.45,587.45,24.0,4.26,24936,14648653,813.95,447.05
BASML,BASMLEQN,23.87,24.87,24.87,1.0,4.19,1,24,38.2,17.05
GENCON,GENCONEQN,39.64,41.28,41.28,1.64,4.14,16,660,59.96,31.5
SUPREMEENG,SUPREMEENGBZN,0.97,1.01,1.01,0.04,4.12,9148,9239,2.44,0.68
SURANASOL,SURANASOLEQN,26.89,27.99,27.99,1.1,4.09,1895,53041,41.44,18.31
AKSHAR,AKSHAREQN,0.49,0.51,0.51,0.02,4.08,1001,510,0.76,0.36
GATECHDVR,GATECHDVREQN,0.5,0.52,0.52,0.02,4.0,15634,8129,1.11,0.36
AKI,AKIEQN,4.76,4.95,4.95,0.19,3.99,1000,4950,16.05,3.8
ELITECON,ELITECONEQN,33.55,34.88,34.88,1.33,3.96,101279,3532611,46.4,33.55
HARDWYN,HARDWYNEQN,23.07,23.98,23.98,0.91,3.94,23710,568565,27.79,10.87
EUROBOND,EUROBONDEQN,180.81,187.9,187.9,7.09,3.92,244,45847,254.5,126.3
SUBEXLTD,SUBEXLTDBEN,10.97,11.4,11.4,0.43,3.92,65472,746380,17.19,6.61
SAKHTISUG,SAKHTISUGEQN,17.98,18.68,18.68,0.7,3.89,1,18,28.5,13.52
OCCLLTD,OCCLLTDEQN,95.37,98.98,98.98,3.61,3.79,1,98,159.42,75.71
PUNJABCHEM,PUNJABCHEMEQN,1095.5,1137.0,1137.0,41.5,3.79,10,11370,1666.0,876.6
ZENITHSTL,ZENITHSTLEQN,6.1,6.33,6.33,0.23,3.77,1500,9495,10.33,4.41
EMPOWER,EMPOWERBEN,2.69,2.79,2.79,0.1,3.72,114211,318648,2.7,1.3
NORBTEAEXP,NORBTEAEXPEQN,76.16,78.99,78.99,2.83,3.72,1,78,99.35,30.5
NRAIL,NRAILEQN,482.25,500.0,500.0,17.75,3.68,2,1000,519.0,232.58
IMPEXFERRO,IMPEXFERROBZN,1.64,1.7,1.7,0.06,3.66,502,853,2.42,1.3
ASAL,ASALEQN,491.3,508.7,508.7,17.4,3.54,2001,1017908,654.65,374.5
RELIGARE,RELIGAREEQN,222.3,230.0,230.0,7.7,3.46,89936,20685280,295.0,196.51
BERGEPAINT,BERGEPAINTEQN,488.1,505.0,505.0,16.9,3.46,15663,7909815,605.0,391.1
RAJINDLTD,RAJINDLTDSMN,72.5,75.0,75.0,2.5,3.45,4500,337500,101.9,60.0
ALKALI,ALKALIEQN,63.8,65.98,65.98,2.18,3.42,1,65,117.79,46.8
ZFSTEERING,ZFSTEERINGEQN,759.05,785.0,785.0,25.95,3.42,6,4710,894.98,755.0
RAJTV,RAJTVEQN,22.68,23.44,23.44,0.76,3.35,1,23,52.85,19.81
FLFL,FLFLBZN,1.8,1.86,1.86,0.06,3.33,1,1,2.24,1.11
JHS,JHSBEN,8.7,8.99,8.99,0.29,3.33,110,988,16.46,6.26
MODIRUBBER,MODIRUBBEREQN,138.43,142.99,142.99,4.56,3.29,1,142,167.5,98.41
ROSSTECH,ROSSTECHEQN,827.95,855.0,855.0,27.05,3.27,1241,1061055,1061.9,318.65
AVROIND,AVROINDEQN,10.25,10.58,10.58,0.33,3.22,116,1227,20.2,10.11
BPL,BPLEQN,55.14,56.9,56.9,1.76,3.19,102,5803,100.3,37.61
JINDRILL,JINDRILLEQN,571.8,589.95,589.95,18.15,3.17,10980,6477651,759.9,440.1
EXXARO,EXXAROEQN,6.72,6.93,6.93,0.21,3.13,41,284,10.95,6.0
GVPIL,GVPILBEN,671.3,692.0,692.0,20.7,3.08,61963,42878396,677.4,225.11
ABAN,ABANBEN,18.81,19.38,19.38,0.57,3.03,1778,34457,61.0,14.72
ATL,ATLEQN,25.08,25.84,25.84,0.76,3.03,201,5193,37.86,18.2
IVC,IVCEQN,7.67,7.9,7.9,0.23,3.0,251,1982,10.53,6.02
SHREERAMA,SHREERAMAEQN,44.0,45.32,45.32,1.32,3.0,107,4849,71.99,31.05
SKFINDUS,SKFINDUSEQN,2038.2,2099.0,2099.0,60.8,2.98,376,789224,2766.0,2005.0
MGEL,MGELEQN,13.28,13.67,13.67,0.39,2.94,2012,27504,18.4,9.53
SCHAND,SCHANDEQN,168.54,173.5,173.5,4.96,2.94,600,104100,257.9,130.05
VAISHALI,VAISHALIBEN,7.14,7.35,7.35,0.21,2.94,40,294,13.59,4.75
MCX,MCXEQN,3156.9,3249.0,3249.0,92.1,2.92,59659,193832091,3256.0,1155.7
GFLLIMITED,GFLLIMITEDEQN,47.33,48.7,48.7,1.37,2.89,1000,48700,81.0,37.25
AMBALALSA,AMBALALSAEQN,30.91,31.8,31.8,0.89,2.88,50,1590,36.45,30.3
TRIGYN,TRIGYNEQN,54.82,56.38,56.38,1.56,2.85,1,56,102.4,37.55
MANAPPURAM,MANAPPURAMEQN,293.2,301.55,301.55,8.35,2.85,87982,26530972,321.6,226.5
GOPAL,GOPALEQN,314.05,323.0,323.0,8.95,2.85,12978,4191894,398.0,247.55
NDLVENTURE,NDLVENTUREEQN,118.64,122.0,122.0,3.36,2.83,78,9516,140.0,57.2
HINDZINC,HINDZINCEQN,641.9,660.0,660.0,18.1,2.82,163142,107673720,733.0,413.5
RATNAVEER,RATNAVEEREQN,167.32,172.0,172.0,4.68,2.8,22821,3925212,193.39,129.98
MUNJALAU,MUNJALAUEQN,87.79,90.25,90.25,2.46,2.8,3231,291597,114.55,67.2
HINDCOPPER,HINDCOPPEREQN,564.2,580.0,580.0,15.8,2.8,92310,53539800,760.05,212.11
NITTAGELA,NITTAGELAEQN,1282.6,1318.0,1318.0,35.4,2.76,40,52720,1350.0,837.05
ABINFRA,ABINFRAEQN,13.75,14.13,14.13,0.38,2.76,5073,71681,23.56,9.6
LEMERITE,LEMERITEEQN,437.9,449.95,449.95,12.05,2.75,130,58493,537.85,288.2
RAMAPHO,RAMAPHOEQN,132.26,135.89,135.89,3.63,2.74,59,8017,217.19,102.0
SEL,SELSTN,222.95,229.0,229.0,6.05,2.71,200,45800,337.1,115.25
VERANDA,VERANDAEQN,214.34,220.1,220.1,5.76,2.69,2137,470353,272.5,130.02
CEINSYS,CEINSYSEQN,1036.1,1064.0,1064.0,27.9,2.69,2671,2841944,1249.9,855.0
KAMOPAINTS,KAMOPAINTSBEN,5.21,5.35,5.35,0.14,2.69,3245,17360,12.46,3.6
ASHIKA,ASHIKAEQN,380.75,391.0,391.0,10.25,2.69,60,23460,410.95,364.0
TERASOFT,TERASOFTEQN,333.1,342.0,342.0,8.9,2.67,15,5130,598.0,235.91
SHIVATEX,SHIVATEXEQN,167.61,172.0,172.0,4.39,2.62,6,1032,237.9,126.06
MANAKALUCO,MANAKALUCOEQN,32.45,33.3,33.3,0.85,2.62,46,1531,68.12,21.73
VIVIANA,VIVIANASMN,755.9,775.7,775.7,19.8,2.62,1000,775700,1162.5,511.25
SAURASHCEM,SAURASHCEMEQN,61.38,62.98,62.98,1.6,2.61,515,32434,128.4,47.65
PLATIND,PLATINDEQN,251.02,257.5,257.5,6.48,2.58,2857,735677,342.4,183.5
ARFIN,ARFINEQN,99.77,102.33,102.33,2.56,2.57,12486,1277692,106.2,31.43
