symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KSHITIJ-RE,KSHITIJ-REBEN,0.02,0.03,0.03,0.01,50.0,41011,1230,0.03,0.02
NEXTMEDIA,NEXTMEDIAEQN,3.85,4.59,4.59,0.74,19.22,25002,114759,8.48,3.16
NIRAJISPAT,NIRAJISPATEQN,246.59,286.0,286.0,39.41,15.98,20,5720,485.75,155.0
SAYAJIHOTL,SAYAJIHOTLEQN,332.0,365.2,365.2,33.2,10.0,10,3652,365.2,265.5
BURNPUR,BURNPUREQN,14.69,16.15,16.15,1.46,9.94,15778,254814,21.39,11.13
TECILCHEM,TECILCHEMEQN,9.09,9.98,9.98,0.89,9.79,20,199,22.87,8.0
NICCOPAR,NICCOPAREQN,90.23,98.99,98.99,8.76,9.71,7,692,98.99,72.0
UMESLTD,UMESLTDEQN,5.14,5.5,5.5,0.36,7.0,21,115,7.14,3.88
YAAP,YAAPSMN,129.95,139.0,139.0,9.05,6.96,1000,139000,214.4,127.0
LANCORHOL,LANCORHOLEQN,30.86,33.0,33.0,2.14,6.93,202763,6691179,34.49,18.12
ODYCORP,ODYCORPEQN,7.1,7.59,7.59,0.49,6.9,1,7,8.48,5.71
SAICAPI,SAICAPIEQN,140.51,149.8,149.8,9.29,6.61,19,2846,170.05,140.5
HAMPTON,HAMPTONEQN,8.3,8.83,8.83,0.53,6.39,54,476,9.24,7.01
NDGL,NDGLEQN,2826.5,2995.0,2995.0,168.5,5.96,6,17970,4085.0,2100.0
IPRINGLTD,IPRINGLTDEQN,138.64,146.9,146.9,8.26,5.96,1,146,155.98,124.5
ARTNIRMAN,ARTNIRMANEQN,39.7,42.0,42.0,2.3,5.79,1,42,66.97,29.39
FMGOETZE,FMGOETZEEQN,545.55,576.15,576.15,30.6,5.61,149341,86042817,614.8,358.0
FILATFASH,FILATFASHEQN,0.18,0.19,0.19,0.01,5.56,67094,12747,0.68,0.14
DELTAMAGNT,DELTAMAGNTEQN,57.22,60.35,60.35,3.13,5.47,10,603,93.45,45.51
BPLPHARMA,BPLPHARMAEQN,1496.6,1578.2,1578.2,81.6,5.45,33,52080,1649.0,1125.7
REMSONSIND,REMSONSINDEQN,80.46,84.7,84.7,4.24,5.27,101,8554,152.45,75.23
TEJASNET,TEJASNETEQN,511.15,538.0,538.0,26.85,5.25,107427,57795726,644.75,294.0
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,3222,676,0.39,0.18
GSMFOILS,GSMFOILSSMN,112.0,117.6,117.6,5.6,5.0,60000,7056000,293.85,79.7
CALSOFT,CALSOFTEQN,33.81,35.5,35.5,1.69,5.0,11971,424970,35.5,10.9
BIRLACABLE,BIRLACABLEBEN,281.06,295.11,295.11,14.05,5.0,7760,2290053,308.25,104.0
UEL,UELEQN,180.32,189.33,189.33,9.01,5.0,527,99776,284.2,92.32
MINALIND,MINALINDBEN,4.0,4.2,4.2,0.2,5.0,8469,35569,4.2,1.71
BIKEWO,BIKEWOSTN,94.2,98.9,98.9,4.7,4.99,14000,1384600,115.8,13.65
MVKAGRO,MVKAGROSMN,176.45,185.25,185.25,8.8,4.99,5700,1055925,819.0,152.05
MANUGRAPH,MANUGRAPHBEN,15.07,15.82,15.82,0.75,4.98,15,237,24.0,9.65
