symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
GOYALALUM,GOYALALUMEQN,8.62,9.49,9.49,0.87,10.09,129511,1229059,10.67,6.16
SHIVAUM,SHIVAUMEQN,327.8,360.0,360.0,32.2,9.82,112,40320,327.8,237.5
EXIMROUTES,EXIMROUTESSMN,177.65,193.75,193.75,16.1,9.06,1600,310000,183.5,104.5
DELAPLEX,DELAPLEXSMN,130.0,140.0,140.0,10.0,7.69,600,84000,248.0,126.0
AARTECH,AARTECHEQN,53.9,58.0,58.0,4.1,7.61,11341,657778,105.39,47.0
KSHINTL,KSHINTLEQN,365.35,393.15,393.15,27.8,7.61,65724,25839390,382.0,334.05
MIRCELECTR,MIRCELECTREQN,31.71,33.99,33.99,2.28,7.19,498701,16950846,31.71,10.24
EMMVEE,EMMVEEEQN,184.91,198.0,198.0,13.09,7.08,36651,7256898,248.4,171.51
ALGOQUANT,ALGOQUANTEQN,66.23,70.0,70.0,3.77,5.69,16905,1183350,0.0,0.0
HILINFRA,HILINFRAEQN,58.68,62.0,62.0,3.32,5.66,12246,759252,131.4,55.9
LASA,LASAEQN,10.86,11.45,11.45,0.59,5.43,573,6560,30.74,8.16
KOTHARIPRO,KOTHARIPROEQN,74.07,78.0,78.0,3.93,5.31,1,78,109.0,60.91
RAMANEWS,RAMANEWSEQN,31.61,33.25,33.25,1.64,5.19,1,33,44.78,14.5
MANGALAM,MANGALAMEQN,31.83,33.42,33.42,1.59,5.0,2862,95648,124.75,22.8
BHAGYANGR,BHAGYANGRBEN,169.3,177.76,177.76,8.46,5.0,26123,4643624,169.3,65.0
SWANDEF,SWANDEFBEN,1606.9,1687.2,1687.2,80.3,5.0,213,359373,1606.9,37.8
SUPREMEENG,SUPREMEENGBZN,1.4,1.47,1.47,0.07,5.0,505,742,3.04,0.68
EMBDL,EMBDLBEN,59.41,62.38,62.38,2.97,5.0,348803,21758331,163.69,55.69
TCIFINANCE,TCIFINANCEBEN,31.65,33.23,33.23,1.58,4.99,21000,697830,31.65,10.0
NAVKARURB,NAVKARURBEQN,1.81,1.9,1.9,0.09,4.97,9156,17396,4.28,1.17
DPEL,DPELSTN,285.7,299.9,299.9,14.2,4.97,500,149950,305.7,92.05
SHAHALLOYS,SHAHALLOYSEQN,75.26,78.99,78.99,3.73,4.96,716,56556,83.85,43.3
LCCINFOTEC,LCCINFOTECBEN,4.86,5.1,5.1,0.24,4.94,1330,6783,10.25,3.64
SUNLITE,SUNLITESTN,357.25,374.85,374.85,17.6,4.93,1800,674730,357.25,91.0
SANCO,SANCOBZN,2.66,2.79,2.79,0.13,4.89,5710,15930,4.73,1.66
CYBERMEDIA,CYBERMEDIAEQN,17.14,17.97,17.97,0.83,4.84,1,17,25.34,11.0
VCL,VCLBEN,2.35,2.46,2.46,0.11,4.68,23216,57111,2.66,0.6
UNITEDPOLY,UNITEDPOLYBEN,29.27,30.62,30.62,1.35,4.61,1465,44858,51.16,11.9
DHARAN,DHARANBZN,0.22,0.23,0.23,0.01,4.55,584963,134541,1.77,0.21
CPS,CPSSTN,1244.25,1300.0,1300.0,55.75,4.48,150,195000,1244.25,412.0
ALLETEC,ALLETECSMN,217.55,226.95,226.95,9.4,4.32,400,90780,534.0,200.0
NOIDATOLL,NOIDATOLLEQN,4.01,4.18,4.18,0.17,4.24,16,66,11.05,2.57
S&SPOWER,S&SPOWEREQN,298.45,310.95,310.95,12.5,4.19,30,9328,479.0,193.5
AURIGROW,AURIGROWBEN,0.72,0.75,0.75,0.03,4.17,10635608,7976706,1.25,0.45
AKI,AKIEQN,6.62,6.89,6.89,0.27,4.08,151,1040,16.05,6.11
RADAAN,RADAANEQN,3.45,3.59,3.59,0.14,4.06,698,2505,6.69,2.98
RITCO,RITCOEQN,273.0,283.9,283.9,10.9,3.99,4525,1284647,410.0,235.0
MANUGRAPH,MANUGRAPHEQN,15.97,16.6,16.6,0.63,3.94,15,249,25.3,14.17
ATL,ATLEQN,27.72,28.8,28.8,1.08,3.9,9621,277084,37.86,19.82
URAVIDEF,URAVIDEFEQN,198.43,205.9,205.9,7.47,3.76,343,70623,584.0,152.82
TTL,TTLEQN,8.5,8.79,8.79,0.29,3.41,131,1151,16.2,8.1
LAGNAM,LAGNAMEQN,73.99,76.5,76.5,2.51,3.39,11,841,138.1,65.0
TFCILTD,TFCILTDEQN,66.28,68.53,68.53,2.25,3.39,418360,28670210,75.9,24.46
VINEETLAB,VINEETLABEQN,35.31,36.5,36.5,1.19,3.37,400,14600,51.55,22.28
ARVEE,ARVEEBEN,200.24,206.85,206.85,6.61,3.3,1,206,290.78,126.54
BYKE,BYKEEQN,59.0,60.89,60.89,1.89,3.2,502,30566,101.79,48.0
VIJIFIN,VIJIFINEQN,2.82,2.91,2.91,0.09,3.19,1400,4074,4.6,1.99
AVG,AVGEQN,183.16,189.0,189.0,5.84,3.19,1,189,372.95,156.81
APTECHT,APTECHTEQN,91.88,94.79,94.79,2.91,3.17,5908,560019,188.28,88.9
KSR,KSREQN,26.21,27.0,27.0,0.79,3.01,10252,276804,34.95,14.04
AVONMORE,AVONMOREEQN,18.19,18.73,18.73,0.54,2.97,10,187,29.95,15.0
DELTAMAGNT,DELTAMAGNTEQN,68.02,69.99,69.99,1.97,2.9,200,13998,115.99,55.01
HINDCOPPER,HINDCOPPEREQN,552.6,568.5,568.5,15.9,2.88,371694,211308039,570.0,183.82
OILCOUNTUB,OILCOUNTUBEQN,60.57,62.3,62.3,1.73,2.86,164,10217,100.66,59.27
SUNDRMBRAK,SUNDRMBRAKEQN,694.15,714.0,714.0,19.85,2.86,1,714,1315.0,651.0
KOHINOOR,KOHINOOREQN,26.74,27.5,27.5,0.76,2.84,100,2750,45.0,25.6
MANAKALUCO,MANAKALUCOEQN,33.55,34.5,34.5,0.95,2.83,6260,215970,35.0,17.81
ASMS,ASMSEQN,11.82,12.15,12.15,0.33,2.79,1549,18820,24.74,11.0
LAURUSLABS,LAURUSLABSEQN,1103.2,1134.0,1134.0,30.8,2.79,32035,36327690,1119.0,501.15
XTGLOBAL,XTGLOBALEQN,33.72,34.65,34.65,0.93,2.76,317,10984,51.0,28.65
SHIVAMAUTO,SHIVAMAUTOEQN,24.24,24.9,24.9,0.66,2.72,2,49,47.15,21.0
LOVABLE,LOVABLEEQN,79.05,81.19,81.19,2.14,2.71,5,405,133.0,76.05
SITINET,SITINETBZN,0.37,0.38,0.38,0.01,2.7,4012,1524,0.81,0.31
KONSTELEC,KONSTELECSMN,46.75,48.0,48.0,1.25,2.67,2000,96000,124.3,42.0
