symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KESORAMIND,KESORAMINDEQN,6.54,7.6,7.6,1.06,16.21,2178836,16559153,235.98,2.84
KEEPLEARN,KEEPLEARNEQN,2.38,2.68,2.68,0.3,12.61,652,1747,5.5,2.08
ALPSINDUS,ALPSINDUSEQN,1.98,2.17,2.17,0.19,9.6,674,1462,3.42,1.6
MATRIMONY,MATRIMONYEQN,475.7,510.85,510.85,35.15,7.39,1859,949670,710.0,475.0
FILATFASH,FILATFASHEQN,0.42,0.45,0.45,0.03,7.14,2321648,1044741,1.02,0.35
SBGLP,SBGLPEQN,28.06,29.99,29.99,1.93,6.88,3,89,139.9,24.95
KOTYARK,KOTYARKSMN,267.7,285.0,285.0,17.3,6.46,1500,427500,1075.0,202.4
SONAMLTD,SONAMLTDEQN,44.27,46.97,46.97,2.7,6.1,1,46,80.99,37.0
SILINV,SILINVEQN,526.8,557.85,557.85,31.05,5.89,1,557,767.0,430.0
RACE,RACEEQN,155.22,164.0,164.0,8.78,5.66,69,11316,386.0,148.06
GLOBALE,GLOBALEEQN,10.8,11.4,11.4,0.6,5.56,15,171,34.7,10.53
GLOBE,GLOBEEQN,2.54,2.68,2.68,0.14,5.51,4149,11119,5.23,2.02
RPPL,RPPLEQN,18.28,19.28,19.28,1.0,5.47,76,1465,40.5,17.47
ALANKIT,ALANKITEQN,10.82,11.4,11.4,0.58,5.36,3272,37300,25.57,10.51
MAHESHWARI,MAHESHWARIEQN,48.22,50.8,50.8,2.58,5.35,1,50,72.95,40.85
LAXMICOT,LAXMICOTEQN,19.38,20.4,20.4,1.02,5.26,1,20,36.1,19.11
SWANDEF,SWANDEFBEN,1142.2,1199.3,1199.3,57.1,5.0,19,22786,1142.2,37.8
JPASSOCIAT,JPASSOCIATBEN,4.0,4.2,4.2,0.2,5.0,165207,693869,7.57,2.56
STALLION,STALLIONBEN,184.92,194.16,194.16,9.24,5.0,83202,16154500,423.8,60.0
UEL,UELBEN,150.16,157.66,157.66,7.5,4.99,27,4256,150.16,72.27
SABTNL,SABTNLEQN,1365.6,1433.8,1433.8,68.2,4.99,465,666717,2219.95,352.6
EASTSILK,EASTSILKBEN,94.53,99.25,99.25,4.72,4.99,819,81285,94.53,24.0
SILLYMONKS,SILLYMONKSBEN,23.07,24.22,24.22,1.15,4.98,3295,79804,28.45,13.45
NIBL,NIBLEQN,28.39,29.8,29.8,1.41,4.97,416,12396,37.17,19.5
NEXTMEDIA,NEXTMEDIAEQN,6.28,6.59,6.59,0.31,4.94,109,718,10.74,5.11
TGL,TGLSTN,62.7,65.8,65.8,3.1,4.94,2000,131600,646.95,42.6
NEELAM,NEELAMSMN,14.3,15.0,15.0,0.7,4.9,18000,270000,68.5,11.8
GRAPHISAD,GRAPHISADSMN,35.8,37.55,37.55,1.75,4.89,2400,90120,70.5,30.4
SIKKO,SIKKOBEN,11.04,5.79,5.79,0.27,4.89,5802,33593,6.83,3.03
THEINVEST,THEINVESTEQN,118.24,124.0,124.0,5.76,4.87,1,124,212.7,117.84
WEWIN,WEWINBEN,46.25,48.5,48.5,2.25,4.86,10,485,98.9,37.7
VLEGOV,VLEGOVEQN,22.39,23.46,23.46,1.07,4.78,16,375,197.77,18.21
VCL,VCLBEN,2.31,2.42,2.42,0.11,4.76,95501,231112,2.31,0.6
IL&FSENGG,IL&FSENGGBZN,28.79,30.15,30.15,1.36,4.72,99,2984,47.0,23.65
GAYAHWS,GAYAHWSBEN,2.79,2.92,2.92,0.13,4.66,1857,5422,4.76,0.74
BANARBEADS,BANARBEADSEQN,128.04,133.95,133.95,5.91,4.62,50,6697,164.7,97.0
MODIRUBBER,MODIRUBBEREQN,105.25,110.0,110.0,4.75,4.51,11,1210,163.7,90.0
TNTELE,TNTELEEQN,10.24,10.7,10.7,0.46,4.49,32,342,22.23,8.17
MMP,MMPEQN,254.65,266.0,266.0,11.35,4.46,1,266,370.0,218.0
SUPREMEENG,SUPREMEENGBZN,1.12,1.17,1.17,0.05,4.46,1654,1935,3.11,0.68
GSTL,GSTLSMN,11.3,11.8,11.8,0.5,4.42,3000,35400,37.95,5.95
ABMINTLLTD,ABMINTLLTDEQN,45.06,46.99,46.99,1.93,4.28,2,93,78.21,37.01
CHAVDA,CHAVDASMN,108.3,112.9,112.9,4.6,4.25,8000,903200,186.0,82.1
RADAAN,RADAANEQN,3.35,3.49,3.49,0.14,4.18,42,146,7.42,2.98
GANGAFORGE,GANGAFORGEEQN,2.98,3.1,3.1,0.12,4.03,3356,10403,7.8,2.7
FCONSUMER,FCONSUMERBEN,0.5,0.52,0.52,0.02,4.0,59512,30946,0.74,0.38
SPMLINFRA,SPMLINFRAEQN,187.21,194.64,194.64,7.43,3.97,6923,1347492,323.4,136.3
VAISHALI,VAISHALIEQN,8.42,8.75,8.75,0.33,3.92,19,166,20.41,8.25
SHAHALLOYS,SHAHALLOYSEQN,69.21,71.9,71.9,2.69,3.89,10,719,83.85,43.3
SANWARIA,SANWARIABZN,0.26,0.27,0.27,0.01,3.85,7335,1980,0.51,0.26
VISASTEEL,VISASTEELBEN,52.89,54.9,54.9,2.01,3.8,100,5490,73.68,28.2
BYKE,BYKEEQN,51.94,53.87,53.87,1.93,3.72,1,53,107.0,49.8
PRUDMOULI,PRUDMOULIEQN,24.06,24.95,24.95,0.89,3.7,100,2495,71.87,21.39
PALREDTEC,PALREDTECEQN,39.97,41.45,41.45,1.48,3.7,1,41,96.99,39.2
RATEGAIN,RATEGAINEQN,665.0,688.7,688.7,23.7,3.56,18312,12611474,762.7,412.85
TREJHARA,TREJHARABEN,260.75,270.0,270.0,9.25,3.55,4,1080,282.55,170.95
S&SPOWER,S&SPOWEREQN,226.68,234.7,234.7,8.02,3.54,1,234,493.75,221.55
SOLEX,SOLEXEQN,1516.4,1570.0,1570.0,53.6,3.53,77,120890,1985.0,630.9
CEREBRAINT,CEREBRAINTBZN,6.79,7.03,7.03,0.24,3.53,183,1286,11.9,3.99
GSS,GSSEQN,18.83,19.49,19.49,0.66,3.51,271,5281,81.63,17.37
LOVABLE,LOVABLEEQN,81.14,83.98,83.98,2.84,3.5,5,419,146.22,76.05
SHANTI,SHANTIEQN,9.13,9.45,9.45,0.32,3.5,15,141,23.87,8.36
TIGERLOGS,TIGERLOGSEQN,38.15,39.48,39.48,1.33,3.49,12,473,56.69,38.81
GATECH,GATECHEQN,0.58,0.6,0.6,0.02,3.45,196715,118029,1.21,0.44
ANMOL,ANMOLEQN,13.96,14.44,14.44,0.48,3.44,52,750,30.24,12.9
DPSCLTD,DPSCLTDEQN,10.23,10.58,10.58,0.35,3.42,1849,19562,18.99,10.12
OMAXE,OMAXEEQN,67.83,70.1,70.1,2.27,3.35,1130,79213,127.44,66.6
JHS,JHSEQN,10.45,10.8,10.8,0.35,3.35,51,550,25.12,10.02
KOHINOOR,KOHINOOREQN,27.62,28.49,28.49,0.87,3.15,470,13390,55.3,27.35
SHYAMCENT,SHYAMCENTEQN,6.36,6.56,6.56,0.2,3.14,774,5077,15.0,4.71
SHREYANIND,SHREYANINDEQN,178.39,184.0,184.0,5.61,3.14,41,7544,254.99,164.11
BIRLAMONEY,BIRLAMONEYEQN,150.29,155.0,155.0,4.71,3.13,160,24800,303.72,131.27
MKPL,MKPLEQN,6.1,6.29,6.29,0.19,3.11,2713,17064,9.78,5.4
PROZONER,PROZONERBEN,49.41,50.94,50.94,1.53,3.1,98,4992,72.77,21.6
ARVEE,ARVEEEQN,197.48,203.5,203.5,6.02,3.05,1102,224257,232.99,126.54
SUPERSPIN,SUPERSPINEQN,8.88,9.15,9.15,0.27,3.04,3,27,16.67,8.36
TIRUPATIFL,TIRUPATIFLEQN,32.87,33.87,33.87,1.0,3.04,5094,172533,65.86,28.21
SITINET,SITINETBZN,0.33,0.34,0.34,0.01,3.03,40118,13640,0.94,0.31
FINOPB,FINOPBEQN,314.7,324.0,324.0,9.3,2.96,91941,29788884,368.9,200.0
ASHOKA,ASHOKAEQN,160.58,165.33,165.33,4.75,2.96,29567,4888312,319.0,159.34
GICL,GICLSMN,40.5,41.7,41.7,1.2,2.96,6000,250200,51.5,15.25
DHARAN,DHARANBZN,0.34,0.35,0.35,0.01,2.94,69685,24389,2.51,0.31
HOMEFIRST,HOMEFIRSTEQN,1094.1,1125.1,1125.1,31.0,2.83,5830,6559333,1519.0,878.4
HAVISHA,HAVISHAEQN,1.77,1.82,1.82,0.05,2.82,307,558,3.05,1.52
HFCL,HFCLEQN,69.03,70.98,70.98,1.95,2.82,247398,17560310,134.88,67.45
JAYBARMARU,JAYBARMARUEQN,84.46,86.8,86.8,2.34,2.77,258,22394,111.85,55.5
NOIDATOLL,NOIDATOLLEQN,4.69,4.82,4.82,0.13,2.77,44340,213718,23.97,2.57
BANG,BANGEQN,52.24,53.68,53.68,1.44,2.76,1,53,96.43,42.77
FLEXITUFF,FLEXITUFFEQN,15.75,16.18,16.18,0.43,2.73,26,420,74.19,12.39
IMPEXFERRO,IMPEXFERROBZN,1.85,1.9,1.9,0.05,2.7,10,19,3.38,1.76
RICOAUTO,RICOAUTOEQN,110.87,113.8,113.8,2.93,2.64,20508,2333810,126.0,54.0
SARTELE,SARTELESMN,245.6,252.05,252.05,6.45,2.63,6500,1638325,324.8,162.0
DBSTOCKBRO,DBSTOCKBROEQN,25.03,25.68,25.68,0.65,2.6,2,51,52.0,24.32
BEDMUTHA,BEDMUTHAEQN,101.44,104.0,104.0,2.56,2.52,5,520,236.33,100.0
SURANASOL,SURANASOLEQN,27.36,28.04,28.04,0.68,2.49,1882,52771,54.98,27.0
SECURKLOUD,SECURKLOUDBEN,25.05,25.67,25.67,0.62,2.48,5150,132200,36.0,16.01
ADVENTHTL,ADVENTHTLEQN,207.84,213.0,213.0,5.16,2.48,305,64965,345.05,194.85
SELMC,SELMCEQN,30.77,31.53,31.53,0.76,2.47,16,504,51.98,25.5
UYFINCORP,UYFINCORPBEN,14.59,14.95,14.95,0.36,2.47,2,29,27.6,11.16
URAVIDEF,URAVIDEFEQN,167.87,172.0,172.0,4.13,2.46,51,8772,584.0,166.79
EQUIPPP,EQUIPPPBEN,21.23,21.75,21.75,0.52,2.45,200,4350,26.94,16.15
VIJIFIN,VIJIFINEQN,2.5,2.56,2.56,0.06,2.4,412,1054,4.6,1.99
RADIOCITY,RADIOCITYEQN,6.73,6.89,6.89,0.16,2.38,311,2142,13.95,6.02
GINNIFILA,GINNIFILAEQN,38.03,38.93,38.93,0.9,2.37,17,661,57.8,19.01
THANGAMAYL,THANGAMAYLEQN,3223.3,3298.9,3298.9,75.6,2.35,94,310096,3391.0,1523.1
